"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","prop","prop_wt","cell"
"男性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","03","00","04",1,0.850679035,0.000898472596585804,0.000762971862244963,"男性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 00 | 04"
"男性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","03","06","09",1,0.850679035,0.000898472596585804,0.000762971862244963,"男性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 06 | 09"
"男性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","03","08","00",1,0.850679035,0.000898472596585804,0.000762971862244963,"男性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 08 | 00"
"男性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","04","07","06",1,0.850679035,0.000898472596585804,0.000762971862244963,"男性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 07 | 06"
"男性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","04","08","04",1,0.850679035,0.000898472596585804,0.000762971862244963,"男性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 08 | 04"
"男性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","05","00","05",1,0.850679035,0.000898472596585804,0.000762971862244963,"男性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 00 | 05"
"男性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","05","03","01",1,0.850679035,0.000898472596585804,0.000762971862244963,"男性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 03 | 01"
"男性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","05","05","05",1,0.850679035,0.000898472596585804,0.000762971862244963,"男性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 05 | 05"
"男性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","06","05","06",1,0.850679035,0.000898472596585804,0.000762971862244963,"男性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 06 | 05 | 06"
"男性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","07","00","00",1,0.850679035,0.000898472596585804,0.000762971862244963,"男性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 00 | 00"
"男性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","07","03","06",1,0.850679035,0.000898472596585804,0.000762971862244963,"男性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 03 | 06"
"男性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","07","06","01",1,0.850679035,0.000898472596585804,0.000762971862244963,"男性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 06 | 01"
"男性","40至49歲","大學及以上","北北基宜蘭區","本省閩南人","08","00","05",1,0.850679035,0.000898472596585804,0.000762971862244963,"男性 | 40至49歲 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 08 | 00 | 05"
"男性","40至49歲","大學及以上","桃竹苗區","大陸各省市","04","02","07",1,0.731635948,0.000898472596585804,0.000656202420376939,"男性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 04 | 02 | 07"
"男性","40至49歲","大學及以上","桃竹苗區","大陸各省市","04","03","08",1,0.731635948,0.000898472596585804,0.000656202420376939,"男性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 04 | 03 | 08"
"男性","40至49歲","大學及以上","桃竹苗區","大陸各省市","06","03","07",1,0.731635948,0.000898472596585804,0.000656202420376939,"男性 | 40至49歲 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 06 | 03 | 07"
