"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","prop","prop_wt","cell"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","03","08","03",1,0.998871795,0.000544069640914037,0.000548674894245395,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 03 | 08 | 03"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","04","02","05",1,1.13822698,0.000544069640914037,0.000625221946404799,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 02 | 05"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","04","08","03",1,0.721807661,0.000544069640914037,0.000396485058490105,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 08 | 03"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","04","08","05",1,0.721807661,0.000544069640914037,0.000396485058490105,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 04 | 08 | 05"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","05","08","03",1,0.721807661,0.000544069640914037,0.000396485058490105,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 08 | 03"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","05","09","00",1,0.721807661,0.000544069640914037,0.000396485058490105,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 09 | 00"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","05","10","05",1,0.894896772,0.000544069640914037,0.00049156197441499,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 05 | 10 | 05"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","07","01","04",1,0.721807661,0.000544069640914037,0.000396485058490105,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 01 | 04"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","07","02","01",1,0.998871795,0.000544069640914037,0.000548674894245395,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 02 | 01"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","07","03","02",1,0.721807661,0.000544069640914037,0.000396485058490105,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 03 | 02"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","07","05","04",1,0.721807661,0.000544069640914037,0.000396485058490105,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 07 | 05 | 04"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","08","00","07",1,0.721807661,0.000544069640914037,0.000396485058490105,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 08 | 00 | 07"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","08","05","02",1,0.721807661,0.000544069640914037,0.000396485058490105,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 08 | 05 | 02"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","08","07","00",1,0.998871795,0.000544069640914037,0.000548674894245395,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 08 | 07 | 00"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","09","00","02",1,0.721807661,0.000544069640914037,0.000396485058490105,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 09 | 00 | 02"
"男性","60歲及以上","大學及以上","北北基宜蘭區","本省閩南人","09","02","04",1,0.721807661,0.000544069640914037,0.000396485058490105,"男性 | 60歲及以上 | 大學及以上 | 北北基宜蘭區 | 本省閩南人 | 09 | 02 | 04"
"男性","60歲及以上","大學及以上","桃竹苗區","大陸各省市","03","02","03",1,0.653958962,0.000544069640914037,0.000359216133754361,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 03 | 02 | 03"
"男性","60歲及以上","大學及以上","桃竹苗區","大陸各省市","07","04","05",1,0.653958962,0.000544069640914037,0.000359216133754361,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 07 | 04 | 05"
"男性","60歲及以上","大學及以上","桃竹苗區","大陸各省市","10","00","00",1,0.653958962,0.000544069640914037,0.000359216133754361,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 10 | 00 | 00"
"男性","60歲及以上","大學及以上","桃竹苗區","大陸各省市","10","01","03",1,0.653958962,0.000544069640914037,0.000359216133754361,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 大陸各省市 | 10 | 01 | 03"
"男性","60歲及以上","大學及以上","桃竹苗區","本省客家人","05","02","05",1,0.653958962,0.000544069640914037,0.000359216133754361,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省客家人 | 05 | 02 | 05"
"男性","60歲及以上","大學及以上","桃竹苗區","本省客家人","08","00","01",1,0.653958962,0.000544069640914037,0.000359216133754361,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省客家人 | 08 | 00 | 01"
"男性","60歲及以上","大學及以上","桃竹苗區","本省閩南人","04","04","04",1,0.904979536,0.000544069640914037,0.000497100382345912,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 04 | 04 | 04"
"男性","60歲及以上","大學及以上","桃竹苗區","本省閩南人","05","04","05",1,0.653958962,0.000544069640914037,0.000359216133754361,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 05 | 04 | 05"
"男性","60歲及以上","大學及以上","桃竹苗區","本省閩南人","06","06","08",1,0.653958962,0.000544069640914037,0.000359216133754361,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 06 | 06 | 08"
"男性","60歲及以上","大學及以上","桃竹苗區","本省閩南人","07","04","04",1,0.653958962,0.000544069640914037,0.000359216133754361,"男性 | 60歲及以上 | 大學及以上 | 桃竹苗區 | 本省閩南人 | 07 | 04 | 04"
"男性","60歲及以上","大學及以上","花東外島區","本省客家人","03","09","03",1,0.464790494,0.000544069640914037,0.000255306913678261,"男性 | 60歲及以上 | 大學及以上 | 花東外島區 | 本省客家人 | 03 | 09 | 03"
"男性","60歲及以上","大學及以上","花東外島區","本省客家人","06","04","05",1,0.464790494,0.000544069640914037,0.000255306913678261,"男性 | 60歲及以上 | 大學及以上 | 花東外島區 | 本省客家人 | 06 | 04 | 05"
"男性","60歲及以上","大學及以上","花東外島區","本省閩南人","01","10","00",1,0.464790494,0.000544069640914037,0.000255306913678261,"男性 | 60歲及以上 | 大學及以上 | 花東外島區 | 本省閩南人 | 01 | 10 | 00"
"男性","60歲及以上","大學及以上","花東外島區","本省閩南人","06","04","01",1,0.643199207,0.000544069640914037,0.000353305858315328,"男性 | 60歲及以上 | 大學及以上 | 花東外島區 | 本省閩南人 | 06 | 04 | 01"
"男性","60歲及以上","大學及以上","雲嘉南區","原住民","09","01","04",1,0.584634721,0.000544069640914037,0.000321136701749458,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 原住民 | 09 | 01 | 04"
"男性","60歲及以上","大學及以上","雲嘉南區","大陸各省市","05","05","05",1,0.584634721,0.000544069640914037,0.000321136701749458,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 大陸各省市 | 05 | 05 | 05"
"男性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","02","08","00",1,1.003054016,0.000544069640914037,0.000550972165703427,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 02 | 08 | 00"
"男性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","03","00","03",1,0.584634721,0.000544069640914037,0.000321136701749458,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 03 | 00 | 03"
"男性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","04","09","01",1,0.809045351,0.000544069640914037,0.000444404251498215,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 04 | 09 | 01"
"男性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","05","10","00",1,0.584634721,0.000544069640914037,0.000321136701749458,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 05 | 10 | 00"
"男性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","07","05","06",1,0.72482983,0.000544069640914037,0.000398145119635857,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 07 | 05 | 06"
"男性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","08","01","01",1,0.881007928,0.000544069640914037,0.000483932907250379,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 08 | 01 | 01"
"男性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","08","02","03",1,0.584634721,0.000544069640914037,0.000321136701749458,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 08 | 02 | 03"
"男性","60歲及以上","大學及以上","雲嘉南區","本省閩南人","08","05","06",1,0.809045351,0.000544069640914037,0.000444404251498215,"男性 | 60歲及以上 | 大學及以上 | 雲嘉南區 | 本省閩南人 | 08 | 05 | 06"
"男性","60歲及以上","大學及以上","高屏澎湖區","本省閩南人","01","05","01",1,0.838086901,0.000544069640914037,0.000460356618413303,"男性 | 60歲及以上 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 01 | 05 | 01"
"男性","60歲及以上","大學及以上","高屏澎湖區","本省閩南人","02","06","04",1,0.60562081,0.000544069640914037,0.000332664247346739,"男性 | 60歲及以上 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 02 | 06 | 04"
"男性","60歲及以上","大學及以上","高屏澎湖區","本省閩南人","02","08","00",1,0.60562081,0.000544069640914037,0.000332664247346739,"男性 | 60歲及以上 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 02 | 08 | 00"
"男性","60歲及以上","大學及以上","高屏澎湖區","本省閩南人","05","08","01",1,0.659489279,0.000544069640914037,0.000362253907080535,"男性 | 60歲及以上 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 05 | 08 | 01"
"男性","60歲及以上","大學及以上","高屏澎湖區","本省閩南人","07","05","04",1,0.60562081,0.000544069640914037,0.000332664247346739,"男性 | 60歲及以上 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 07 | 05 | 04"
"男性","60歲及以上","大學及以上","高屏澎湖區","本省閩南人","08","03","03",1,0.838086901,0.000544069640914037,0.000460356618413303,"男性 | 60歲及以上 | 大學及以上 | 高屏澎湖區 | 本省閩南人 | 08 | 03 | 03"
"男性","60歲及以上","專科","中彰投區","大陸各省市","07","02","03",1,0.886487049,0.000544069640914037,0.00048694255888964,"男性 | 60歲及以上 | 專科 | 中彰投區 | 大陸各省市 | 07 | 02 | 03"
"男性","60歲及以上","專科","中彰投區","本省閩南人","00","10","00",1,0.588270652,0.000544069640914037,0.000323133899054352,"男性 | 60歲及以上 | 專科 | 中彰投區 | 本省閩南人 | 00 | 10 | 00"
"男性","60歲及以上","專科","中彰投區","本省閩南人","01","08","01",1,0.640595867,0.000544069640914037,0.000351875857682279,"男性 | 60歲及以上 | 專科 | 中彰投區 | 本省閩南人 | 01 | 08 | 01"
"男性","60歲及以上","專科","中彰投區","本省閩南人","08","04","03",1,0.640595867,0.000544069640914037,0.000351875857682279,"男性 | 60歲及以上 | 專科 | 中彰投區 | 本省閩南人 | 08 | 04 | 03"
"男性","60歲及以上","專科","北北基宜蘭區","大陸各省市","06","05","03",1,0.894896772,0.000544069640914037,0.00049156197441499,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 大陸各省市 | 06 | 05 | 03"
"男性","60歲及以上","專科","北北基宜蘭區","大陸各省市","07","00","00",1,0.786010662,0.000544069640914037,0.000431751420960488,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 大陸各省市 | 07 | 00 | 00"
"男性","60歲及以上","專科","北北基宜蘭區","大陸各省市","08","01","05",1,0.786010662,0.000544069640914037,0.000431751420960488,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 大陸各省市 | 08 | 01 | 05"
"男性","60歲及以上","專科","北北基宜蘭區","本省客家人","05","05","06",1,0.786010662,0.000544069640914037,0.000431751420960488,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省客家人 | 05 | 05 | 06"
"男性","60歲及以上","專科","北北基宜蘭區","本省客家人","06","00","01",1,1.087718963,0.000544069640914037,0.000597478164845706,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省客家人 | 06 | 00 | 01"
"男性","60歲及以上","專科","北北基宜蘭區","本省閩南人","00","09","04",1,0.786010662,0.000544069640914037,0.000431751420960488,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 00 | 09 | 04"
"男性","60歲及以上","專科","北北基宜蘭區","本省閩南人","03","05","05",1,0.786010662,0.000544069640914037,0.000431751420960488,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 03 | 05 | 05"
"男性","60歲及以上","專科","北北基宜蘭區","本省閩南人","05","04","06",1,0.786010662,0.000544069640914037,0.000431751420960488,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 05 | 04 | 06"
"男性","60歲及以上","專科","北北基宜蘭區","本省閩南人","05","08","04",1,0.786010662,0.000544069640914037,0.000431751420960488,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 05 | 08 | 04"
"男性","60歲及以上","專科","北北基宜蘭區","本省閩南人","07","05","06",1,0.786010662,0.000544069640914037,0.000431751420960488,"男性 | 60歲及以上 | 專科 | 北北基宜蘭區 | 本省閩南人 | 07 | 05 | 06"
"男性","60歲及以上","專科","桃竹苗區","大陸各省市","05","05","00",1,0.71212699,0.000544069640914037,0.000391167518077274,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 大陸各省市 | 05 | 05 | 00"
"男性","60歲及以上","專科","桃竹苗區","大陸各省市","08","05","04",1,0.985475221,0.000544069640914037,0.000541316228339026,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 大陸各省市 | 08 | 05 | 04"
"男性","60歲及以上","專科","桃竹苗區","本省客家人","03","05","00",1,0.71212699,0.000544069640914037,0.000391167518077274,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省客家人 | 03 | 05 | 00"
"男性","60歲及以上","專科","桃竹苗區","本省客家人","03","06","05",1,0.71212699,0.000544069640914037,0.000391167518077274,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省客家人 | 03 | 06 | 05"
"男性","60歲及以上","專科","桃竹苗區","本省客家人","05","05","01",1,0.71212699,0.000544069640914037,0.000391167518077274,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省客家人 | 05 | 05 | 01"
"男性","60歲及以上","專科","桃竹苗區","本省客家人","05","05","05",1,0.653958962,0.000544069640914037,0.000359216133754361,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省客家人 | 05 | 05 | 05"
"男性","60歲及以上","專科","桃竹苗區","本省客家人","08","02","01",1,0.985475221,0.000544069640914037,0.000541316228339026,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省客家人 | 08 | 02 | 01"
"男性","60歲及以上","專科","桃竹苗區","本省客家人","09","03","08",1,0.71212699,0.000544069640914037,0.000391167518077274,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省客家人 | 09 | 03 | 08"
"男性","60歲及以上","專科","桃竹苗區","本省閩南人","00","10","00",1,0.81077799,0.000544069640914037,0.000445355980764022,"男性 | 60歲及以上 | 專科 | 桃竹苗區 | 本省閩南人 | 00 | 10 | 00"
